Identificador,Nome Competição,Regata,Nome Competidor,Pontuação Regata (Nha),Classe Vela,Flag Name,Posição Geral,Pontuação Regata,Descarte,Punição,Flotilha,Total,Net,ID Competição
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,3.0,1,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,11.0,1,DNC,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,3.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,3.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,2.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,2.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Lærke BUHL-HANSEN,,iQFoil 8,,1,1.0,0,,GERAL,33.0,19.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,1.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,3.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,1.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,11.0,1,DNC,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,1.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,2.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,2.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,2.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,4.0,1,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,1.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,1.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,2.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,3.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Maya GYSLER,,iQFoil 8,,2,3.0,0,,GERAL,37.0,22.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,7.0,1,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,11.0,1,DNC,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,1.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,2.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,2.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,5.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,3.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,3.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sophia MEYER,,iQFoil 8,,3,4.0,0,,GERAL,58.0,40.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,3.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,5.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,2.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,2.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,4.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,5.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,6.0,1,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,6.0,1,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,6.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,3.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,5.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,6.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,5.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Sofie Torngaard HAMMEKEN,,iQFoil 8,,4,5.0,0,,GERAL,63.0,51.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,8.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,7.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,9.0,1,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,11.0,1,DNC,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,5.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,3.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,5.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,5.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,3.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,4.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,6.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,4.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,2.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Johanna HJERTBERG,,iQFoil 8,,5,2.0,0,,GERAL,74.0,54.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,4.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,2.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,8.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,6.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,11.0,1,DNC,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,6.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,3.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,1.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,5.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,6.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,4.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,5.0,0,,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,11.0,1,DNF,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oda SVERRE,,iQFoil 8,,6,11.0,0,DNF,GERAL,83.0,61.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,6.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,4.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,6.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,3.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,7.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,8.0,0,,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,11.0,1,NSC,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Oline LØNNUM,,iQFoil 8,,7,11.0,1,NSC,GERAL,98.0,76.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,9.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,6.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,7.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,5.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,8.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,8.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,8.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,8.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,11.0,1,DNF,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,11.0,1,DNC,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,11.0,0,DNC,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,7.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,6.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Christina LARSEN,,iQFoil 8,,8,6.0,0,,GERAL,111.0,89.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,5.0,0,,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,8.0,0,,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,5.0,0,,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,4.0,0,,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,6.0,0,,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,1,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,1,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Line NIELSEN,,iQFoil 8,,9,11.0,0,DNC,GERAL,127.0,105.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,1,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,1,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,NSC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Nina DYRBERG,,iQFoil 8,,10,11.0,0,DNC,GERAL,154.0,132.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,1,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,1,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Johan Søe SØE,,iQFoil 9,,1,1.0,0,,GERAL,15.0,13.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,6.0,1,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,3.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,5.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,4.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,5.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,5.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,6.0,1,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,6.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,3.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Vidar NYSTRÖM,,iQFoil 9,,2,2.0,0,,GERAL,55.0,43.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,11.0,1,DNC,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,11.0,1,DNC,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,11.0,0,DNC,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,5.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,2.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,2.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,4.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,2.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,2.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Christoffer DAMGAARD,,iQFoil 9,,3,3.0,0,,GERAL,68.0,46.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,3.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,7.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,2.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,2.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,8.0,1,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,8.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,2.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,11.0,1,DNF,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,3.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,2.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,2.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,3.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,6.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,5.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Tomasz ROMANOWSKI,,iQFoil 9,,4,5.0,0,,GERAL,69.0,50.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,5.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,4.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,11.0,1,DNC,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,7.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,6.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,3.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,4.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,3.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,7.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,4.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,3.0,0,,GERAL,84.0,62.0,236
,Campeonato Nórdico Aberto 2023,,Alfred Tang DIXEN,,iQFoil 9,,5,11.0,1,UFD,GERAL,84.0,62.0,236
