Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Vita HEATHCOTEWilliam HEATHCOTE ,,470,21,O,16,,128,105,European Championship 2022,11
,,Marco GRADONIAlessandra DUBBINI ,,470,4,G,17,,140,113,European Championship 2022,1
,,Marco GRADONIAlessandra DUBBINI ,,470,5,G,17,,140,113,European Championship 2022,2
,,Marco GRADONIAlessandra DUBBINI ,,470,3,G,17,,140,113,European Championship 2022,3
,,Marco GRADONIAlessandra DUBBINI ,,470,12,G,17,,140,113,European Championship 2022,4
,,Marco GRADONIAlessandra DUBBINI ,,470,3,G,17,,140,113,European Championship 2022,5
,,Marco GRADONIAlessandra DUBBINI ,,470,22,O,17,,140,113,European Championship 2022,6
,,Marco GRADONIAlessandra DUBBINI ,,470,23,O,17,,140,113,European Championship 2022,7
,,Marco GRADONIAlessandra DUBBINI ,,470,11,O,17,,140,113,European Championship 2022,8
,,Marco GRADONIAlessandra DUBBINI ,,470,DNF27,O,17,,140,113,European Championship 2022,9
,,Marco GRADONIAlessandra DUBBINI ,,470,DNF(27),O,17,,140,113,European Championship 2022,10
,,Marco GRADONIAlessandra DUBBINI ,,470,3,O,17,,140,113,European Championship 2022,11
,,Elena BERTABruno FESTO ,,470,12,G,18,,140,113,European Championship 2022,1
,,Elena BERTABruno FESTO ,,470,15,G,18,,140,113,European Championship 2022,2
,,Elena BERTABruno FESTO ,,470,BFD(27),G,18,,140,113,European Championship 2022,3
,,Elena BERTABruno FESTO ,,470,7,G,18,,140,113,European Championship 2022,4
,,Elena BERTABruno FESTO ,,470,12,G,18,,140,113,European Championship 2022,5
,,Elena BERTABruno FESTO ,,470,5,O,18,,140,113,European Championship 2022,6
,,Elena BERTABruno FESTO ,,470,17,O,18,,140,113,European Championship 2022,7
,,Elena BERTABruno FESTO ,,470,16,O,18,,140,113,European Championship 2022,8
,,Elena BERTABruno FESTO ,,470,4,O,18,,140,113,European Championship 2022,9
,,Elena BERTABruno FESTO ,,470,9,O,18,,140,113,European Championship 2022,10
,,Elena BERTABruno FESTO ,,470,16,O,18,,140,113,European Championship 2022,11
,,Matisse PACAUDLucie DE GENNES ,,470,7,G,19,,142,117,European Championship 2022,1
,,Matisse PACAUDLucie DE GENNES ,,470,6,G,19,,142,117,European Championship 2022,2
,,Matisse PACAUDLucie DE GENNES ,,470,4,G,19,,142,117,European Championship 2022,3
,,Matisse PACAUDLucie DE GENNES ,,470,11,G,19,,142,117,European Championship 2022,4
,,Matisse PACAUDLucie DE GENNES ,,470,2,G,19,,142,117,European Championship 2022,5
,,Matisse PACAUDLucie DE GENNES ,,470,14,O,19,,142,117,European Championship 2022,6
,,Matisse PACAUDLucie DE GENNES ,,470,19,O,19,,142,117,European Championship 2022,7
,,Matisse PACAUDLucie DE GENNES ,,470,23,O,19,,142,117,European Championship 2022,8
,,Matisse PACAUDLucie DE GENNES ,,470,(25),O,19,,142,117,European Championship 2022,9
,,Matisse PACAUDLucie DE GENNES ,,470,21,O,19,,142,117,European Championship 2022,10
,,Matisse PACAUDLucie DE GENNES ,,470,10,O,19,,142,117,European Championship 2022,11
,,Lara VADLAULukas MAEHR ,,470,8,G,20,,150,123,European Championship 2022,1
,,Lara VADLAULukas MAEHR ,,470,6,G,20,,150,123,European Championship 2022,2
,,Lara VADLAULukas MAEHR ,,470,BFD(27),G,20,,150,123,European Championship 2022,3
,,Lara VADLAULukas MAEHR ,,470,2,G,20,,150,123,European Championship 2022,4
,,Lara VADLAULukas MAEHR ,,470,4,G,20,,150,123,European Championship 2022,5
,,Lara VADLAULukas MAEHR ,,470,20,O,20,,150,123,European Championship 2022,6
,,Lara VADLAULukas MAEHR ,,470,25,O,20,,150,123,European Championship 2022,7
,,Lara VADLAULukas MAEHR ,,470,14,O,20,,150,123,European Championship 2022,8
,,Lara VADLAULukas MAEHR ,,470,10,O,20,,150,123,European Championship 2022,9
,,Lara VADLAULukas MAEHR ,,470,20,O,20,,150,123,European Championship 2022,10
,,Lara VADLAULukas MAEHR ,,470,14,O,20,,150,123,European Championship 2022,11
,,Gil COHENNoam HOMRI ,,470,6,G,21,,156,132,European Championship 2022,1
,,Gil COHENNoam HOMRI ,,470,8,G,21,,156,132,European Championship 2022,2
,,Gil COHENNoam HOMRI ,,470,(24),G,21,,156,132,European Championship 2022,3
,,Gil COHENNoam HOMRI ,,470,14,G,21,,156,132,European Championship 2022,4
,,Gil COHENNoam HOMRI ,,470,17,G,21,,156,132,European Championship 2022,5
,,Gil COHENNoam HOMRI ,,470,12,O,21,,156,132,European Championship 2022,6
,,Gil COHENNoam HOMRI ,,470,12,O,21,,156,132,European Championship 2022,7
,,Gil COHENNoam HOMRI ,,470,20,O,21,,156,132,European Championship 2022,8
