Posição,Nome Competidor,ID Competidor,Nacionalidade,1,2,3,4,5,6,7,8,9,F,Q,10,11,12,13,14,15,16,17,1Q,2Q,3Q,4Q,5Q,6Q,7Q,8Q,9Q,SQ,10Q,11Q,12Q,13Q,14Q,15Q,16Q,17Q,18Q,19Q,20Q,SMQ,M/F5Q,Total,Nett
48,GAUTHIER VERHULST,1619,SUI,8.0,30.0,11.0,12.0,25.0,17.0,-,-,-,-,-,-,-,-,-,-,-,-,-,43.0,38.0,(52.0),39.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,275.0,223.0
48,CHRISTINA SAKELLARIS,883,USA,26.0,25.0,8.0,20.0,37.0,23.0,49.0,(52.0),51.0,-,-,46.0,26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,363.0,311.0
48,MANJIA ZHENG,3050,CHN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,17.0,(39.0),21.0,29.0,(35.0),24.0,24.0,33.0,16.0,,23.0,1.0,1.0,3.0,1.0,3.0,(10.0),2.0,(18.0),4.0,3.0,-,-,307.0,205.0
49,PEDRO FERNANDEZ,3943,PUR,17.0,16.0,4.0,5.0,40.0,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,(42.0),41.0,39.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,266.0,224.0
49,"DEREK SCOTT, REBECCA HUME",1099,NZL,22.0,27.0,27.0,27.0,16.0,22.0,12.0,16.0,14.0,-,-,9.0,11.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,203.0,176.0
49,LILLIAN MYERS,2804,USA,31.0,26.0,13.0,5.0,18.0,41.0,45.0,46.0,43.0,-,-,44.0,48.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,360.0,312.0
49,CHING YIN CHENG,854,HKG,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,11.0,15.0,13.0,9.0,(28.0),18.0,(35.0),16.0,26.0,-,39.0,(53.0),(51.0),38.0,22.0,23.0,13.0,45.0,45.0,51.0,-,,-,551.0,384.0
49,"MORITZ DORAU, RIKO ROCKENBAUCH",3553,GER,24.0,21.0,16.0,(37.0),25.0,15.0,30.0,18.0,25.0,-,-,28.0,16.0,15.0,25.0,33.0,22.0,33.0,7.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,390.0,357.0
49,"MAELLE FRASCARI, SVEVA CARRARO",2995,ITA,(27.0),(27.0),23.0,12.0,15.0,17.0,25.0,25.0,(27.0),-,-,10.0,24.0,(27.0),(27.0),(27.0),16.0,18.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,347.0,320.0
49,CAROLA  COLASANTO,758,ITA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(43.0),7.0,(39.0),35.0,17.0,20.0,22.0,29.0,29.0,,22.0,6.0,2.0,(9.0),(27.0),5.0,5.0,1.0,1.0,2.0,6.0,-,-,327.0,209.0
50,HIDDE VAN DER MEER,1894,NED,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,7.0,19.0,27.0,7.0,13.0,(29.0),(60.0),24.0,21.0,-,42.0,45.0,(46.0),35.0,37.0,27.0,13.0,42.0,(47.0),29.0,-,,-,570.0,388.0
50,ALISA ENGELMANN,161,GER,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(27.0),(29.0),23.0,27.0,27.0,2220.0,20.0,26.0,19.0,,24.0,3.0,(9.0),350.0,1.0,1.0,1.0,5.0,6.0,5.0,(48.0),-,-,326.7,213.7
50,"MANASE ICHIHASHI, RINKO GOTO",3045,JPN,(27.0),(27.0),26.0,26.0,26.0,26.0,13.0,26.0,18.0,-,-,20.0,23.0,17.0,14.0,21.0,21.0,21.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,352.0,325.0
50,ISABEL HERNANDEZ PENA,2009,ESP,19.0,30.0,40.0,14.0,12.0,48.0,50.0,39.0,45.0,-,-,30.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,368.0,318.0
50,STEFAN ELLIOTT SHIRCORE,4578,AUS,16.0,18.0,20.0,9.0,42.0,12.0,-,-,-,-,-,-,-,-,-,-,-,-,-,(52.0),43.0,29.0,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,286.0,234.0
50,"YEHOR SAMARIN, YELYZAVETA VASYLENKO",5219,UKR,23.0,25.0,24.0,26.0,18.0,8.0,21.0,10.0,9.0,-,-,25.0,15.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,204.0,178.0
50,"ARIE MOFFAT, HUNTER HOY",360,CAN,20.0,29.0,22.0,26.0,22.0,31.0,30.0,12.0,8.0,-,-,8.0,39.0,27.0,31.0,20.0,(47.0),12.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,407.0,360.0
51,"RAFAL POGORZELSKI, MALGORZATA GORNISIEWICZ",4089,POL,25.0,27.0,24.0,21.0,25.0,20.0,4.0,15.0,19.0,-,-,18.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,221.0,194.0
51,HALLIE SCHIFFMAN,1774,USA,25.0,35.0,29.0,21.0,7.0,47.0,51.0,43.0,50.0,-,-,49.0,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,387.0,336.0
51,"SIMON HEINDL, CONRAD JACOBS",4496,GER,35.0,12.0,32.0,24.0,26.0,10.0,19.0,31.0,9.0,-,-,27.0,24.0,16.0,30.0,13.0,13.0,(47.0),(47.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,415.0,368.0
51,"JOSEFINE NOJGAARD , ESTHER BOJSEN-MOLLER",2332,DEN,23.0,12.0,21.0,8.0,25.0,19.0,24.0,7.0,(27.0),-,-,(27.0),(27.0),(27.0),(27.0),(27.0),(27.0),(27.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,355.0,328.0
51,JOOST VINK,2312,NED,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,11.0,19.0,3.0,(41.0),32.0,13.0,(35.0),14.0,14.0,-,(52.0),41.0,47.0,19.0,(52.0),17.0,29.0,52.0,46.0,33.0,-,,-,570.0,390.0
51,JENNIE ROBERTS,2169,GBR,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,25.0,(33.0),29.0,(35.0),9.0,17.0,25.0,17.0,25.0,,25.0,9.0,6.0,8.0,5.0,(33.0),17.0,4.0,(28.0),14.0,4.0,-,-,368.0,239.0
51,BERKAY ABAY,534,TUR,22.0,35.0,18.0,21.0,6.0,9.0,-,-,-,-,-,-,-,-,-,-,-,-,-,38.0,45.0,(52.0),50.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,296.0,244.0
52,KRISTYNA PINOSOVA,2634,CZE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,25.0,(27.0),(29.0),23.0,25.0,25.0,14.0,22.0,23.0,,48.0,5.0,3.0,(12.0),3.0,7.0,(13.0),3.0,3.0,1.0,10.0,-,-,321.0,240.0
52,"JOANNA CYMERMAN, TYMON KOSOBUCKI",2240,POL,26.0,28.0,22.0,25.0,21.0,21.0,27.0,17.0,17.0,-,-,24.0,17.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,245.0,217.0
52,ELENA VOROBEVA,1240,CRO,39.0,18.0,18.0,12.0,40.0,13.0,1.0,4.0,15.0,-,-,3.0,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169.0,129.0
52,STANISLAW  TREPCZYNSKI,4571,POL,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,15.0,7.0,13.0,15.0,(30.0),(30.0),20.0,26.0,30.0,-,(54.0),31.0,(60.0),37.0,43.0,31.0,27.0,49.0,40.0,39.0,-,,-,597.0,423.0
52,"GUSTAVO ABDULKLECH, NICOLAS BERNAL",1757,BRA,(37.0),30.0,19.0,8.0,27.0,30.0,28.0,27.0,24.0,-,-,2.0,28.0,(47.0),32.0,29.0,23.0,4.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,432.0,385.0
52,JOAQUIN BLANCO ALBALAT,2249,ESP,9.0,26.0,17.0,4.0,(34.0),29.0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,2.0,7.0,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135.0,101.0,
53,GRETA PILKINGTON,1724,NZL,25.0,32.0,16.0,24.0,28.0,10.0,2.0,11.0,1.0,-,-,5.0,22.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,176.0,144.0
53,CLEMENT BOURGEOIS,919,FRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(27.0),3.0,5.0,21.0,10.0,21.0,23.0,9.0,(34.0),-,53.0,54.0,(60.0),40.0,(60.0),21.0,19.0,47.0,49.0,49.0,-,,-,605.0,424.0
53,"TYTUS BUTOWSKI, BORYS PODUMIS",4926,POL,24.0,25.0,31.0,22.0,19.0,22.0,17.0,19.0,22.0,-,-,22.0,29.0,29.0,28.0,41.0,41.0,17.0,26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,434.0,393.0
53,"MARTIN CLOOS, EMILIANA MARIA LOPEZ",3226,ARG,27.0,25.0,23.0,23.0,25.0,23.0,15.0,22.0,(31.0),-,-,19.0,22.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,255.0,224.0
53,ZAN LUKA ZELKO,5260,SLO,21.0,16.0,25.0,(28.0),7.0,11.0,-,-,-,-,-,-,-,-,-,-,-,-,-,9.0,13.0,16.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,147.0,119.0,
53,RINA  NIIJIMA,4157,JPN,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,19.0,15.0,23.0,19.0,23.0,27.0,(31.0),28.0,(35.0),,29.0,2.0,(19.0),4.0,(17.0),15.0,6.0,6.0,9.0,8.0,9.0,-,-,344.0,242.0
54,"EMA SAMARZIJA, LEON SCHEIDL",1275,CRO,29.0,(32.0),25.0,29.0,24.0,13.0,25.0,13.0,22.0,-,-,21.0,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,257.0,225.0
54,LINDA OPRANDI,2820,ITA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,(45.0),11.0,21.0,23.0,(29.0),22.0,28.0,20.0,22.0,,25.0,4.0,15.0,7.0,13.0,11.0,3.0,9.0,(32.0),12.0,(19.0),-,-,371.0,246.0
54,NICO NAUJOCK,3666,GER,25.0,15.0,13.0,41.0,(42.0),18.0,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0,1.0,2.0,9.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,173.0,131.0,
54,FLORENCIA CHIARELLA,1491,PER,20.0,27.0,36.0,38.0,13.0,3.0,6.0,12.0,8.0,-,-,10.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,196.0,158.0
54,"DING MINGLIANG, ZHANG WENWEI",1136,CHN,31.0,22.0,11.0,21.0,28.0,24.0,19.0,30.0,32.0,-,-,12.0,36.0,4.0,24.0,31.0,24.0,(47.0),(47.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,443.0,396.0
54,VYRON KOKKALANIS,5076,GRE,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,9.0,13.0,9.0,17.0,19.0,23.0,(43.0),(26.0),19.0,-,(58.0),(56.0),44.0,52.0,39.0,21.0,15.0,51.0,52.0,45.0,-,,-,611.0,428.0
55,CAGLA DONERTAS,698,TUR,36.0,8.0,22.0,33.0,33.0,2.0,15.0,10.0,12.0,-,-,1.0,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,199.0,163.0
55,TITOUAN  LE BOSQ,4834,FRA,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,13.0,(37.0),1.0,15.0,28.0,33.0,21.0,(45.0),26.0,-,14.0,(60.0),39.0,53.0,31.0,37.0,29.0,(54.0),51.0,41.0,-,,-,628.0,432.0
55,LUDVIG LINDQVIST,2931,SWE,33.0,8.0,20.0,(52.0),16.0,8.0,-,-,-,-,-,-,-,-,-,-,-,-,-,13.0,24.0,5.0,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,189.0,137.0,
55,DILARA URALP PALOMBO,1130,TUR,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,15.0,(41.0),25.0,(33.0),13.0,27.0,31.0,23.0,32.0,,29.0,(14.0),8.0,2.0,7.0,5.0,7.0,10.0,(11.0),10.0,5.0,-,-,348.0,249.0
55,"MILLIE IRISH, SZYMON MATYJASZCZUK",3495,GBR,26.0,(32.0),(32.0),28.0,23.0,17.0,19.0,24.0,23.0,-,-,17.0,18.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,259.0,227.0
