Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,26,O,22,,185,159,European Championship 2023,7F
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,(26),O,22,,185,159,European Championship 2023,8F
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,17,O,22,,185,159,European Championship 2023,9F
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,15,O,22,,185,159,European Championship 2023,10F
,,Rodrigo  LINCK DUARTEAna Luiza BARBACHAN ,,470,18,O,22,,185,159,European Championship 2023,11F
,,Beatriz GAGORodolfo PIRES ,,470,7,G,23,,191,162,European Championship 2023,1Q
,,Beatriz GAGORodolfo PIRES ,,470,6,G,23,,191,162,European Championship 2023,2Q
,,Beatriz GAGORodolfo PIRES ,,470,14,G,23,,191,162,European Championship 2023,3Q
,,Beatriz GAGORodolfo PIRES ,,470,20,G,23,,191,162,European Championship 2023,4Q
,,Beatriz GAGORodolfo PIRES ,,470,11,G,23,,191,162,European Championship 2023,5Q
,,Beatriz GAGORodolfo PIRES ,,470,22,O,23,,191,162,European Championship 2023,6F
,,Beatriz GAGORodolfo PIRES ,,470,(29),O,23,,191,162,European Championship 2023,7F
,,Beatriz GAGORodolfo PIRES ,,470,16,O,23,,191,162,European Championship 2023,8F
,,Beatriz GAGORodolfo PIRES ,,470,28,O,23,,191,162,European Championship 2023,9F
,,Beatriz GAGORodolfo PIRES ,,470,14,O,23,,191,162,European Championship 2023,10F
,,Beatriz GAGORodolfo PIRES ,,470,24,O,23,,191,162,European Championship 2023,11F
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,15,G,24,,190,163,European Championship 2023,1Q
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,10,G,24,,190,163,European Championship 2023,2Q
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,11,G,24,,190,163,European Championship 2023,3Q
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,10,G,24,,190,163,European Championship 2023,4Q
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,10,G,24,,190,163,European Championship 2023,5Q
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,(27),O,24,,190,163,European Championship 2023,6F
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,22,O,24,,190,163,European Championship 2023,7F
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,22,O,24,,190,163,European Championship 2023,8F
,,Ai KONDO YOSHIDAYugo YOSHIDA ,,470,23,O,24,,190,163,European Championship 2023,9F
