Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,7,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,3
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,9,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,4
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,23,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,5
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,7,G,18,,172,131,Semaine Olympique Francaise De Voile 2023,6
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,33,O,18,,172,131,Semaine Olympique Francaise De Voile 2023,7
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,(41),O,18,,172,131,Semaine Olympique Francaise De Voile 2023,8
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,21,O,18,,172,131,Semaine Olympique Francaise De Voile 2023,9
,,SEZIONE VELA GUARDIA DI FINANZA,,Ilca 6,14,O,18,,172,131,Semaine Olympique Francaise De Voile 2023,10
,,ksss,,Ilca 6,28,G,19,,169,135,Semaine Olympique Francaise De Voile 2023,1
,,ksss,,Ilca 6,(34),G,19,,169,135,Semaine Olympique Francaise De Voile 2023,2
,,ksss,,Ilca 6,29,G,19,,169,135,Semaine Olympique Francaise De Voile 2023,3
,,ksss,,Ilca 6,4,G,19,,169,135,Semaine Olympique Francaise De Voile 2023,4
,,ksss,,Ilca 6,29,G,19,,169,135,Semaine Olympique Francaise De Voile 2023,5
,,ksss,,Ilca 6,1,G,19,,169,135,Semaine Olympique Francaise De Voile 2023,6
,,ksss,,Ilca 6,13,O,19,,169,135,Semaine Olympique Francaise De Voile 2023,7
,,ksss,,Ilca 6,10,O,19,,169,135,Semaine Olympique Francaise De Voile 2023,8
,,ksss,,Ilca 6,18,O,19,,169,135,Semaine Olympique Francaise De Voile 2023,9
,,ksss,,Ilca 6,3,O,19,,169,135,Semaine Olympique Francaise De Voile 2023,10
,,Lymington Town Sailing Club,,Ilca 6,13,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,1
,,Lymington Town Sailing Club,,Ilca 6,4,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,2
,,Lymington Town Sailing Club,,Ilca 6,8,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,3
,,Lymington Town Sailing Club,,Ilca 6,27,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,4
,,Lymington Town Sailing Club,,Ilca 6,12,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,5
,,Lymington Town Sailing Club,,Ilca 6,5,G,20,,165,135,Semaine Olympique Francaise De Voile 2023,6
,,Lymington Town Sailing Club,,Ilca 6,21,O,20,,165,135,Semaine Olympique Francaise De Voile 2023,7
,,Lymington Town Sailing Club,,Ilca 6,20,O,20,,165,135,Semaine Olympique Francaise De Voile 2023,8
